id,student_id,session_id,instructor_id,timestamp,status
1201,43,91,15,2025-10-29T14:24:00,present
1202,59,91,15,2025-10-29T14:29:00,present
1203,65,91,15,2025-10-29T14:13:00,present
1204,93,91,15,2025-10-29T14:08:00,present
1205,119,91,15,2025-10-29T14:12:00,present
1206,152,91,15,2025-10-29T14:05:00,present
1207,185,91,15,2025-10-29T14:29:00,present
1208,249,91,15,2025-10-29T14:19:00,late
1209,253,91,15,2025-10-29T14:30:00,present
1210,259,91,15,2025-10-29T14:30:00,present
1211,260,91,15,2025-10-29T14:24:00,present
1212,347,91,15,2025-10-29T14:25:00,present
1213,356,91,15,2025-10-29T14:02:00,late
1214,379,91,15,2025-10-29T14:24:00,present
1215,15,92,15,2025-11-05T08:12:00,present
1216,43,92,15,2025-11-05T08:00:00,present
1217,59,92,15,2025-11-05T08:06:00,present
1218,65,92,15,2025-11-05T08:09:00,present
1219,93,92,15,2025-11-05T08:05:00,present
1220,119,92,15,2025-11-05T08:06:00,present
1221,152,92,15,2025-11-05T08:23:00,present
1222,185,92,15,2025-11-05T08:21:00,present
1223,249,92,15,2025-11-05T08:24:00,late
1224,253,92,15,2025-11-05T08:15:00,late
1225,259,92,15,2025-11-05T08:03:00,late
1226,260,92,15,2025-11-05T08:21:00,present
1227,307,92,15,2025-11-05T08:06:00,present
1228,347,92,15,2025-11-05T08:21:00,late
1229,356,92,15,2025-11-05T08:14:00,present
1230,379,92,15,2025-11-05T08:24:00,present
1231,43,93,9,2025-10-01T08:12:00,late
1232,155,93,9,2025-10-01T08:04:00,late
1233,191,93,9,2025-10-01T08:10:00,present
1234,209,93,9,2025-10-01T08:26:00,present
1235,217,93,9,2025-10-01T08:27:00,present
1236,218,93,9,2025-10-01T08:12:00,late
1237,249,93,9,2025-10-01T08:11:00,absent
1238,253,93,9,2025-10-01T08:23:00,present
1239,259,93,9,2025-10-01T08:00:00,present
1240,262,93,9,2025-10-01T08:19:00,late
1241,273,93,9,2025-10-01T08:07:00,present
1242,292,93,9,2025-10-01T08:10:00,present
1243,307,93,9,2025-10-01T08:00:00,absent
1244,322,93,9,2025-10-01T08:24:00,present
1245,339,93,9,2025-10-01T08:02:00,present
1246,362,93,9,2025-10-01T08:04:00,present
1247,43,94,9,2025-10-08T08:01:00,present
1248,143,94,9,2025-10-08T08:13:00,late
1249,191,94,9,2025-10-08T08:05:00,present
1250,209,94,9,2025-10-08T08:09:00,absent
1251,217,94,9,2025-10-08T08:21:00,present
1252,218,94,9,2025-10-08T08:01:00,present
1253,249,94,9,2025-10-08T08:30:00,present
1254,253,94,9,2025-10-08T08:05:00,present
1255,259,94,9,2025-10-08T08:16:00,present
1256,262,94,9,2025-10-08T08:14:00,present
1257,273,94,9,2025-10-08T08:11:00,present
1258,292,94,9,2025-10-08T08:03:00,present
1259,307,94,9,2025-10-08T08:12:00,present
1260,322,94,9,2025-10-08T08:00:00,present
1261,339,94,9,2025-10-08T08:04:00,present
1262,362,94,9,2025-10-08T08:12:00,present
1263,43,95,9,2025-10-15T10:00:00,present
1264,143,95,9,2025-10-15T10:30:00,present
1265,155,95,9,2025-10-15T10:13:00,present
1266,191,95,9,2025-10-15T10:09:00,present
1267,209,95,9,2025-10-15T10:23:00,late
1268,217,95,9,2025-10-15T10:19:00,late
1269,218,95,9,2025-10-15T10:29:00,present
1270,249,95,9,2025-10-15T10:11:00,present
1271,253,95,9,2025-10-15T10:22:00,late
1272,259,95,9,2025-10-15T10:17:00,present
1273,262,95,9,2025-10-15T10:03:00,late
1274,273,95,9,2025-10-15T10:13:00,late
1275,292,95,9,2025-10-15T10:12:00,late
1276,307,95,9,2025-10-15T10:02:00,present
1277,322,95,9,2025-10-15T10:10:00,present
1278,339,95,9,2025-10-15T10:22:00,present
1279,362,95,9,2025-10-15T10:06:00,present
1280,43,96,9,2025-10-22T10:19:00,present
1281,143,96,9,2025-10-22T10:14:00,present
1282,155,96,9,2025-10-22T10:14:00,present
1283,191,96,9,2025-10-22T10:03:00,late
1284,209,96,9,2025-10-22T10:14:00,present
1285,217,96,9,2025-10-22T10:28:00,absent
1286,218,96,9,2025-10-22T10:11:00,late
1287,249,96,9,2025-10-22T10:10:00,present
1288,253,96,9,2025-10-22T10:24:00,present
1289,259,96,9,2025-10-22T10:17:00,late
1290,262,96,9,2025-10-22T10:09:00,present
1291,273,96,9,2025-10-22T10:00:00,present
1292,292,96,9,2025-10-22T10:09:00,present
1293,307,96,9,2025-10-22T10:19:00,present
1294,339,96,9,2025-10-22T10:17:00,present
1295,362,96,9,2025-10-22T10:07:00,present
1296,43,97,9,2025-10-29T14:17:00,present
1297,155,97,9,2025-10-29T14:20:00,present
1298,191,97,9,2025-10-29T14:28:00,present
1299,209,97,9,2025-10-29T14:14:00,present
1300,217,97,9,2025-10-29T14:07:00,present
1301,218,97,9,2025-10-29T14:28:00,absent
1302,249,97,9,2025-10-29T14:23:00,present
1303,253,97,9,2025-10-29T14:18:00,present
1304,259,97,9,2025-10-29T14:02:00,present
1305,262,97,9,2025-10-29T14:01:00,present
1306,292,97,9,2025-10-29T14:20:00,present
1307,307,97,9,2025-10-29T14:03:00,late
1308,322,97,9,2025-10-29T14:23:00,present
1309,362,97,9,2025-10-29T14:23:00,late
1310,15,98,16,2025-10-01T12:12:00,present
1311,50,98,16,2025-10-01T12:08:00,present
1312,93,98,16,2025-10-01T12:23:00,present
1313,119,98,16,2025-10-01T12:26:00,absent
1314,125,98,16,2025-10-01T12:30:00,present
1315,155,98,16,2025-10-01T12:08:00,present
1316,185,98,16,2025-10-01T12:19:00,present
1317,204,98,16,2025-10-01T12:27:00,present
1318,217,98,16,2025-10-01T12:22:00,present
1319,218,98,16,2025-10-01T12:11:00,present
1320,253,98,16,2025-10-01T12:06:00,present
1321,259,98,16,2025-10-01T12:13:00,present
1322,260,98,16,2025-10-01T12:22:00,present
1323,273,98,16,2025-10-01T12:08:00,late
1324,292,98,16,2025-10-01T12:01:00,late
1325,307,98,16,2025-10-01T12:29:00,late
1326,347,98,16,2025-10-01T12:09:00,present
1327,362,98,16,2025-10-01T12:13:00,present
1328,15,99,16,2025-10-08T12:25:00,present
1329,43,99,16,2025-10-08T12:04:00,present
1330,50,99,16,2025-10-08T12:14:00,present
1331,93,99,16,2025-10-08T12:20:00,present
1332,119,99,16,2025-10-08T12:07:00,present
1333,125,99,16,2025-10-08T12:22:00,present
1334,152,99,16,2025-10-08T12:02:00,late
1335,155,99,16,2025-10-08T12:23:00,present
1336,185,99,16,2025-10-08T12:26:00,present
1337,204,99,16,2025-10-08T12:13:00,present
1338,217,99,16,2025-10-08T12:10:00,present
1339,218,99,16,2025-10-08T12:15:00,present
1340,253,99,16,2025-10-08T12:00:00,late
1341,259,99,16,2025-10-08T12:10:00,late
1342,260,99,16,2025-10-08T12:14:00,present
1343,273,99,16,2025-10-08T12:27:00,absent
1344,292,99,16,2025-10-08T12:06:00,absent
1345,307,99,16,2025-10-08T12:05:00,late
1346,347,99,16,2025-10-08T12:08:00,late
1347,362,99,16,2025-10-08T12:21:00,present
1348,15,100,16,2025-10-15T14:30:00,present
1349,50,100,16,2025-10-15T14:11:00,present
1350,119,100,16,2025-10-15T14:16:00,present
1351,125,100,16,2025-10-15T14:09:00,absent
1352,152,100,16,2025-10-15T14:14:00,present
1353,155,100,16,2025-10-15T14:00:00,present
1354,185,100,16,2025-10-15T14:18:00,late
1355,204,100,16,2025-10-15T14:11:00,late
1356,217,100,16,2025-10-15T14:13:00,absent
1357,218,100,16,2025-10-15T14:00:00,present
1358,253,100,16,2025-10-15T14:09:00,present
1359,259,100,16,2025-10-15T14:15:00,present
1360,260,100,16,2025-10-15T14:12:00,present
1361,273,100,16,2025-10-15T14:04:00,present
1362,292,100,16,2025-10-15T14:30:00,present
1363,307,100,16,2025-10-15T14:03:00,late
1364,347,100,16,2025-10-15T14:06:00,present
1365,362,100,16,2025-10-15T14:18:00,present
1366,15,101,16,2025-10-22T10:27:00,present
1367,43,101,16,2025-10-22T10:24:00,present
1368,50,101,16,2025-10-22T10:12:00,present
1369,93,101,16,2025-10-22T10:11:00,late
1370,119,101,16,2025-10-22T10:13:00,present
1371,125,101,16,2025-10-22T10:08:00,late
1372,152,101,16,2025-10-22T10:11:00,present
1373,155,101,16,2025-10-22T10:21:00,late
1374,185,101,16,2025-10-22T10:30:00,present
1375,204,101,16,2025-10-22T10:20:00,present
1376,217,101,16,2025-10-22T10:17:00,present
1377,218,101,16,2025-10-22T10:07:00,late
1378,253,101,16,2025-10-22T10:15:00,present
1379,259,101,16,2025-10-22T10:09:00,present
1380,260,101,16,2025-10-22T10:14:00,absent
1381,273,101,16,2025-10-22T10:27:00,late
1382,292,101,16,2025-10-22T10:09:00,present
1383,347,101,16,2025-10-22T10:24:00,present
1384,362,101,16,2025-10-22T10:05:00,present
1385,31,102,18,2025-10-01T08:03:00,present
1386,159,102,18,2025-10-01T08:20:00,present
1387,167,102,18,2025-10-01T08:13:00,absent
1388,168,102,18,2025-10-01T08:20:00,absent
1389,293,102,18,2025-10-01T08:19:00,present
1390,305,102,18,2025-10-01T08:02:00,present
1391,371,102,18,2025-10-01T08:23:00,present
1392,378,102,18,2025-10-01T08:00:00,absent
1393,31,103,18,2025-10-08T10:07:00,absent
1394,159,103,18,2025-10-08T10:20:00,present
1395,167,103,18,2025-10-08T10:02:00,late
1396,168,103,18,2025-10-08T10:00:00,present
1397,192,103,18,2025-10-08T10:28:00,present
1398,293,103,18,2025-10-08T10:12:00,present
1399,305,103,18,2025-10-08T10:27:00,present
1400,371,103,18,2025-10-08T10:29:00,present
1401,378,103,18,2025-10-08T10:11:00,present
1402,31,104,18,2025-10-15T10:07:00,present
1403,159,104,18,2025-10-15T10:29:00,absent
1404,167,104,18,2025-10-15T10:06:00,present
1405,168,104,18,2025-10-15T10:09:00,present
1406,305,104,18,2025-10-15T10:14:00,present
1407,371,104,18,2025-10-15T10:19:00,present
1408,378,104,18,2025-10-15T10:07:00,present
1409,31,105,18,2025-10-22T14:14:00,present
1410,159,105,18,2025-10-22T14:03:00,present
1411,167,105,18,2025-10-22T14:26:00,present
1412,168,105,18,2025-10-22T14:29:00,present
1413,192,105,18,2025-10-22T14:07:00,present
1414,293,105,18,2025-10-22T14:30:00,present
1415,371,105,18,2025-10-22T14:21:00,present
1416,378,105,18,2025-10-22T14:27:00,present
1417,31,106,18,2025-10-29T12:15:00,late
1418,159,106,18,2025-10-29T12:02:00,present
1419,167,106,18,2025-10-29T12:30:00,present
1420,168,106,18,2025-10-29T12:22:00,late
1421,192,106,18,2025-10-29T12:22:00,present
1422,293,106,18,2025-10-29T12:20:00,present
1423,305,106,18,2025-10-29T12:22:00,late
1424,378,106,18,2025-10-29T12:23:00,late
1425,26,107,18,2025-10-01T12:26:00,absent
1426,129,107,18,2025-10-01T12:24:00,present
1427,192,107,18,2025-10-01T12:29:00,present
1428,231,107,18,2025-10-01T12:20:00,present
1429,293,107,18,2025-10-01T12:25:00,present
1430,340,107,18,2025-10-01T12:26:00,present
1431,371,107,18,2025-10-01T12:25:00,present
1432,379,107,18,2025-10-01T12:13:00,absent
1433,11,108,18,2025-10-08T12:04:00,present
1434,26,108,18,2025-10-08T12:25:00,present
1435,129,108,18,2025-10-08T12:08:00,present
1436,192,108,18,2025-10-08T12:02:00,present
1437,231,108,18,2025-10-08T12:22:00,present
1438,293,108,18,2025-10-08T12:07:00,present
1439,305,108,18,2025-10-08T12:10:00,present
1440,326,108,18,2025-10-08T12:14:00,present
1441,340,108,18,2025-10-08T12:14:00,late
1442,371,108,18,2025-10-08T12:18:00,late
1443,378,108,18,2025-10-08T12:01:00,present
1444,379,108,18,2025-10-08T12:04:00,present
1445,11,109,18,2025-10-15T14:00:00,late
1446,26,109,18,2025-10-15T14:11:00,late
1447,129,109,18,2025-10-15T14:22:00,present
1448,159,109,18,2025-10-15T14:30:00,present
1449,192,109,18,2025-10-15T14:18:00,present
1450,231,109,18,2025-10-15T14:15:00,late
1451,293,109,18,2025-10-15T14:21:00,absent
1452,305,109,18,2025-10-15T14:23:00,present
1453,326,109,18,2025-10-15T14:04:00,late
1454,371,109,18,2025-10-15T14:12:00,present
1455,378,109,18,2025-10-15T14:07:00,absent
1456,11,110,18,2025-10-22T08:09:00,present
1457,159,110,18,2025-10-22T08:16:00,late
1458,192,110,18,2025-10-22T08:16:00,present
1459,231,110,18,2025-10-22T08:19:00,present
1460,293,110,18,2025-10-22T08:11:00,present
1461,305,110,18,2025-10-22T08:18:00,absent
1462,326,110,18,2025-10-22T08:10:00,late
1463,340,110,18,2025-10-22T08:12:00,late
1464,371,110,18,2025-10-22T08:15:00,absent
1465,378,110,18,2025-10-22T08:27:00,present
1466,379,110,18,2025-10-22T08:05:00,present
1467,11,111,18,2025-10-29T14:12:00,present
1468,129,111,18,2025-10-29T14:10:00,present
1469,159,111,18,2025-10-29T14:06:00,present
1470,192,111,18,2025-10-29T14:08:00,present
1471,231,111,18,2025-10-29T14:23:00,present
1472,293,111,18,2025-10-29T14:20:00,present
1473,305,111,18,2025-10-29T14:15:00,present
1474,326,111,18,2025-10-29T14:29:00,present
1475,340,111,18,2025-10-29T14:00:00,absent
1476,371,111,18,2025-10-29T14:27:00,late
1477,378,111,18,2025-10-29T14:25:00,absent
1478,379,111,18,2025-10-29T14:07:00,present
1479,11,112,18,2025-11-05T08:11:00,present
1480,26,112,18,2025-11-05T08:12:00,late
1481,129,112,18,2025-11-05T08:30:00,present
1482,159,112,18,2025-11-05T08:02:00,present
1483,192,112,18,2025-11-05T08:30:00,present
1484,231,112,18,2025-11-05T08:23:00,present
1485,293,112,18,2025-11-05T08:02:00,present
1486,305,112,18,2025-11-05T08:01:00,present
1487,326,112,18,2025-11-05T08:16:00,present
1488,340,112,18,2025-11-05T08:08:00,present
1489,371,112,18,2025-11-05T08:05:00,present
1490,378,112,18,2025-11-05T08:20:00,late
1491,379,112,18,2025-11-05T08:07:00,present
1492,11,113,18,2025-11-12T14:14:00,present
1493,26,113,18,2025-11-12T14:19:00,late
1494,129,113,18,2025-11-12T14:08:00,present
1495,192,113,18,2025-11-12T14:26:00,present
1496,231,113,18,2025-11-12T14:28:00,present
1497,293,113,18,2025-11-12T14:16:00,present
1498,305,113,18,2025-11-12T14:06:00,present
1499,326,113,18,2025-11-12T14:18:00,late
1500,340,113,18,2025-11-12T14:15:00,present
1501,371,113,18,2025-11-12T14:17:00,present
1502,378,113,18,2025-11-12T14:01:00,present
1503,379,113,18,2025-11-12T14:20:00,present
1504,26,114,18,2025-11-19T14:14:00,present
1505,159,114,18,2025-11-19T14:17:00,present
1506,192,114,18,2025-11-19T14:19:00,present
1507,231,114,18,2025-11-19T14:18:00,present
1508,305,114,18,2025-11-19T14:28:00,present
1509,340,114,18,2025-11-19T14:24:00,present
1510,371,114,18,2025-11-19T14:18:00,late
1511,378,114,18,2025-11-19T14:19:00,present
1512,379,114,18,2025-11-19T14:00:00,present
1513,39,115,6,2025-10-01T08:13:00,present
1514,125,115,6,2025-10-01T08:15:00,present
1515,168,115,6,2025-10-01T08:10:00,present
1516,177,115,6,2025-10-01T08:16:00,present
1517,197,115,6,2025-10-01T08:20:00,late
1518,231,115,6,2025-10-01T08:27:00,late
1519,244,115,6,2025-10-01T08:10:00,present
1520,293,115,6,2025-10-01T08:17:00,present
1521,305,115,6,2025-10-01T08:20:00,late
1522,340,115,6,2025-10-01T08:24:00,absent
1523,371,115,6,2025-10-01T08:15:00,late
1524,39,116,6,2025-10-08T10:16:00,present
1525,125,116,6,2025-10-08T10:05:00,present
1526,168,116,6,2025-10-08T10:24:00,present
1527,177,116,6,2025-10-08T10:09:00,present
1528,231,116,6,2025-10-08T10:10:00,present
1529,244,116,6,2025-10-08T10:17:00,present
1530,293,116,6,2025-10-08T10:06:00,late
1531,305,116,6,2025-10-08T10:24:00,present
1532,340,116,6,2025-10-08T10:09:00,late
1533,371,116,6,2025-10-08T10:10:00,present
1534,399,116,6,2025-10-08T10:15:00,present
1535,125,117,6,2025-10-15T12:19:00,present
1536,168,117,6,2025-10-15T12:21:00,late
1537,177,117,6,2025-10-15T12:05:00,present
1538,197,117,6,2025-10-15T12:12:00,present
1539,231,117,6,2025-10-15T12:27:00,absent
1540,244,117,6,2025-10-15T12:21:00,present
1541,293,117,6,2025-10-15T12:30:00,present
1542,305,117,6,2025-10-15T12:15:00,present
1543,340,117,6,2025-10-15T12:25:00,present
1544,371,117,6,2025-10-15T12:23:00,present
1545,399,117,6,2025-10-15T12:29:00,present
1546,39,118,6,2025-10-22T10:29:00,present
1547,125,118,6,2025-10-22T10:09:00,present
1548,168,118,6,2025-10-22T10:09:00,present
1549,177,118,6,2025-10-22T10:11:00,present
1550,197,118,6,2025-10-22T10:10:00,present
1551,231,118,6,2025-10-22T10:13:00,present
1552,244,118,6,2025-10-22T10:24:00,present
1553,293,118,6,2025-10-22T10:24:00,present
1554,305,118,6,2025-10-22T10:01:00,present
1555,340,118,6,2025-10-22T10:11:00,late
1556,371,118,6,2025-10-22T10:04:00,present
1557,399,118,6,2025-10-22T10:24:00,absent
1558,39,119,6,2025-10-29T12:26:00,absent
1559,125,119,6,2025-10-29T12:06:00,present
1560,168,119,6,2025-10-29T12:08:00,present
1561,177,119,6,2025-10-29T12:11:00,present
1562,231,119,6,2025-10-29T12:12:00,late
1563,244,119,6,2025-10-29T12:17:00,present
1564,293,119,6,2025-10-29T12:25:00,present
1565,305,119,6,2025-10-29T12:16:00,present
1566,340,119,6,2025-10-29T12:08:00,late
1567,399,119,6,2025-10-29T12:10:00,late
1568,39,120,6,2025-11-05T08:30:00,present
1569,125,120,6,2025-11-05T08:15:00,present
1570,168,120,6,2025-11-05T08:30:00,present
1571,197,120,6,2025-11-05T08:22:00,present
1572,231,120,6,2025-11-05T08:22:00,late
1573,244,120,6,2025-11-05T08:08:00,present
1574,293,120,6,2025-11-05T08:18:00,present
1575,305,120,6,2025-11-05T08:03:00,present
1576,371,120,6,2025-11-05T08:17:00,late
1577,399,120,6,2025-11-05T08:29:00,late
1578,39,121,6,2025-11-12T08:15:00,present
1579,168,121,6,2025-11-12T08:10:00,late
1580,177,121,6,2025-11-12T08:23:00,present
1581,197,121,6,2025-11-12T08:04:00,present
1582,231,121,6,2025-11-12T08:18:00,present
1583,244,121,6,2025-11-12T08:06:00,present
1584,293,121,6,2025-11-12T08:14:00,present
1585,305,121,6,2025-11-12T08:18:00,absent
1586,340,121,6,2025-11-12T08:21:00,present
1587,371,121,6,2025-11-12T08:16:00,present
1588,399,121,6,2025-11-12T08:22:00,present
1589,125,122,6,2025-11-19T10:02:00,present
1590,168,122,6,2025-11-19T10:22:00,absent
1591,177,122,6,2025-11-19T10:10:00,present
1592,197,122,6,2025-11-19T10:11:00,present
1593,231,122,6,2025-11-19T10:14:00,late
1594,244,122,6,2025-11-19T10:06:00,present
1595,293,122,6,2025-11-19T10:14:00,present
1596,305,122,6,2025-11-19T10:11:00,present
1597,340,122,6,2025-11-19T10:21:00,present
1598,371,122,6,2025-11-19T10:08:00,absent
1599,399,122,6,2025-11-19T10:23:00,late
1600,14,123,11,2025-10-01T14:04:00,present
1601,31,123,11,2025-10-01T14:12:00,late
1602,129,123,11,2025-10-01T14:25:00,present
1603,168,123,11,2025-10-01T14:29:00,present
1604,192,123,11,2025-10-01T14:11:00,present
1605,231,123,11,2025-10-01T14:01:00,present
1606,293,123,11,2025-10-01T14:27:00,present
1607,371,123,11,2025-10-01T14:25:00,present
1608,388,123,11,2025-10-01T14:09:00,absent
1609,399,123,11,2025-10-01T14:20:00,present
1610,129,124,11,2025-10-08T08:03:00,present
1611,159,124,11,2025-10-08T08:25:00,present
1612,168,124,11,2025-10-08T08:27:00,present
1613,212,124,11,2025-10-08T08:19:00,present
1614,231,124,11,2025-10-08T08:06:00,present
1615,293,124,11,2025-10-08T08:24:00,late
1616,371,124,11,2025-10-08T08:26:00,present
1617,388,124,11,2025-10-08T08:14:00,present
1618,399,124,11,2025-10-08T08:23:00,present
1619,14,125,11,2025-10-15T10:10:00,present
1620,31,125,11,2025-10-15T10:10:00,present
1621,129,125,11,2025-10-15T10:24:00,present
1622,159,125,11,2025-10-15T10:26:00,present
1623,168,125,11,2025-10-15T10:28:00,present
1624,212,125,11,2025-10-15T10:00:00,present
1625,231,125,11,2025-10-15T10:12:00,present
1626,371,125,11,2025-10-15T10:13:00,present
1627,388,125,11,2025-10-15T10:27:00,late
1628,399,125,11,2025-10-15T10:21:00,present
1629,14,126,11,2025-10-22T14:17:00,late
1630,26,126,11,2025-10-22T14:21:00,present
1631,31,126,11,2025-10-22T14:26:00,late
1632,129,126,11,2025-10-22T14:11:00,present
1633,159,126,11,2025-10-22T14:22:00,present
1634,168,126,11,2025-10-22T14:04:00,present
1635,192,126,11,2025-10-22T14:04:00,absent
1636,212,126,11,2025-10-22T14:05:00,present
1637,293,126,11,2025-10-22T14:30:00,present
1638,371,126,11,2025-10-22T14:24:00,present
1639,399,126,11,2025-10-22T14:02:00,late
1640,14,127,11,2025-10-29T14:10:00,present
1641,26,127,11,2025-10-29T14:21:00,late
1642,31,127,11,2025-10-29T14:09:00,present
1643,129,127,11,2025-10-29T14:08:00,present
1644,159,127,11,2025-10-29T14:29:00,present
1645,168,127,11,2025-10-29T14:11:00,absent
1646,212,127,11,2025-10-29T14:30:00,present
1647,231,127,11,2025-10-29T14:26:00,absent
1648,293,127,11,2025-10-29T14:00:00,present
1649,371,127,11,2025-10-29T14:23:00,present
1650,388,127,11,2025-10-29T14:06:00,present
1651,399,127,11,2025-10-29T14:14:00,present
1652,14,128,11,2025-11-05T14:06:00,late
1653,26,128,11,2025-11-05T14:12:00,absent
1654,31,128,11,2025-11-05T14:03:00,late
1655,159,128,11,2025-11-05T14:29:00,present
1656,168,128,11,2025-11-05T14:16:00,present
1657,212,128,11,2025-11-05T14:03:00,present
1658,231,128,11,2025-11-05T14:23:00,absent
1659,293,128,11,2025-11-05T14:23:00,present
1660,371,128,11,2025-11-05T14:13:00,present
1661,388,128,11,2025-11-05T14:02:00,present
1662,399,128,11,2025-11-05T14:11:00,present
1663,14,129,11,2025-11-12T14:16:00,absent
1664,31,129,11,2025-11-12T14:00:00,present
1665,129,129,11,2025-11-12T14:13:00,present
1666,159,129,11,2025-11-12T14:27:00,present
1667,192,129,11,2025-11-12T14:09:00,present
1668,212,129,11,2025-11-12T14:13:00,present
1669,231,129,11,2025-11-12T14:20:00,present
1670,293,129,11,2025-11-12T14:22:00,late
1671,388,129,11,2025-11-12T14:12:00,absent
1672,399,129,11,2025-11-12T14:00:00,present
1673,14,130,17,2025-10-01T10:08:00,present
1674,168,130,17,2025-10-01T10:28:00,absent
1675,192,130,17,2025-10-01T10:04:00,present
1676,197,130,17,2025-10-01T10:05:00,present
1677,244,130,17,2025-10-01T10:04:00,present
1678,293,130,17,2025-10-01T10:04:00,present
1679,305,130,17,2025-10-01T10:24:00,present
1680,399,130,17,2025-10-01T10:06:00,absent
1681,14,131,17,2025-10-08T08:21:00,present
1682,168,131,17,2025-10-08T08:19:00,present
1683,192,131,17,2025-10-08T08:05:00,present
1684,197,131,17,2025-10-08T08:05:00,present
1685,244,131,17,2025-10-08T08:30:00,present
1686,293,131,17,2025-10-08T08:25:00,late
1687,305,131,17,2025-10-08T08:05:00,late
1688,371,131,17,2025-10-08T08:29:00,present
1689,14,132,17,2025-10-15T10:15:00,absent
1690,168,132,17,2025-10-15T10:12:00,late
1691,192,132,17,2025-10-15T10:29:00,late
1692,197,132,17,2025-10-15T10:19:00,present
1693,244,132,17,2025-10-15T10:25:00,present
1694,371,132,17,2025-10-15T10:23:00,present
1695,399,132,17,2025-10-15T10:29:00,present
1696,14,133,17,2025-10-22T10:17:00,present
1697,168,133,17,2025-10-22T10:19:00,present
1698,192,133,17,2025-10-22T10:05:00,late
1699,197,133,17,2025-10-22T10:00:00,late
1700,244,133,17,2025-10-22T10:07:00,absent
1701,305,133,17,2025-10-22T10:03:00,present
1702,371,133,17,2025-10-22T10:14:00,present
1703,399,133,17,2025-10-22T10:27:00,present
1704,14,134,17,2025-10-29T08:14:00,present
1705,192,134,17,2025-10-29T08:20:00,present
1706,244,134,17,2025-10-29T08:28:00,present
1707,293,134,17,2025-10-29T08:04:00,present
1708,305,134,17,2025-10-29T08:17:00,late
1709,371,134,17,2025-10-29T08:19:00,present
1710,399,134,17,2025-10-29T08:03:00,present
1711,31,135,11,2025-10-01T14:23:00,present
1712,180,135,11,2025-10-01T14:18:00,present
1713,192,135,11,2025-10-01T14:07:00,present
1714,197,135,11,2025-10-01T14:25:00,present
1715,212,135,11,2025-10-01T14:07:00,present
1716,246,135,11,2025-10-01T14:23:00,present
1717,371,135,11,2025-10-01T14:28:00,present
1718,388,135,11,2025-10-01T14:07:00,present
1719,399,135,11,2025-10-01T14:05:00,present
1720,31,136,11,2025-10-08T12:09:00,absent
1721,180,136,11,2025-10-08T12:14:00,present
1722,192,136,11,2025-10-08T12:16:00,present
1723,197,136,11,2025-10-08T12:28:00,present
1724,212,136,11,2025-10-08T12:28:00,absent
1725,305,136,11,2025-10-08T12:21:00,late
1726,388,136,11,2025-10-08T12:27:00,present
1727,31,137,11,2025-10-15T12:12:00,present
1728,180,137,11,2025-10-15T12:25:00,late
1729,192,137,11,2025-10-15T12:05:00,present
1730,212,137,11,2025-10-15T12:26:00,present
1731,246,137,11,2025-10-15T12:05:00,present
1732,305,137,11,2025-10-15T12:00:00,late
1733,371,137,11,2025-10-15T12:15:00,late
1734,388,137,11,2025-10-15T12:06:00,present
1735,399,137,11,2025-10-15T12:26:00,present
1736,31,138,11,2025-10-22T10:12:00,present
1737,180,138,11,2025-10-22T10:06:00,present
1738,192,138,11,2025-10-22T10:08:00,absent
1739,197,138,11,2025-10-22T10:03:00,present
1740,212,138,11,2025-10-22T10:20:00,present
1741,246,138,11,2025-10-22T10:29:00,present
1742,305,138,11,2025-10-22T10:28:00,present
1743,371,138,11,2025-10-22T10:10:00,present
1744,388,138,11,2025-10-22T10:15:00,present
1745,399,138,11,2025-10-22T10:14:00,present
1746,31,139,11,2025-10-29T12:21:00,present
1747,180,139,11,2025-10-29T12:24:00,present
1748,192,139,11,2025-10-29T12:02:00,present
1749,197,139,11,2025-10-29T12:13:00,present
1750,212,139,11,2025-10-29T12:30:00,absent
1751,246,139,11,2025-10-29T12:03:00,late
1752,305,139,11,2025-10-29T12:14:00,absent
1753,371,139,11,2025-10-29T12:03:00,present
1754,388,139,11,2025-10-29T12:09:00,absent
1755,31,140,11,2025-11-05T12:14:00,present
1756,180,140,11,2025-11-05T12:30:00,present
1757,197,140,11,2025-11-05T12:16:00,present
1758,212,140,11,2025-11-05T12:26:00,present
1759,246,140,11,2025-11-05T12:16:00,present
1760,305,140,11,2025-11-05T12:26:00,present
1761,371,140,11,2025-11-05T12:24:00,present
1762,399,140,11,2025-11-05T12:11:00,present
1763,31,141,11,2025-11-12T08:24:00,present
1764,180,141,11,2025-11-12T08:27:00,present
1765,192,141,11,2025-11-12T08:01:00,present
1766,197,141,11,2025-11-12T08:11:00,late
1767,212,141,11,2025-11-12T08:22:00,late
1768,246,141,11,2025-11-12T08:16:00,present
1769,305,141,11,2025-11-12T08:05:00,present
1770,388,141,11,2025-11-12T08:20:00,present
1771,399,141,11,2025-11-12T08:07:00,late
1772,31,142,11,2025-11-19T10:24:00,present
1773,180,142,11,2025-11-19T10:17:00,present
1774,192,142,11,2025-11-19T10:19:00,present
1775,197,142,11,2025-11-19T10:06:00,present
1776,212,142,11,2025-11-19T10:30:00,present
1777,246,142,11,2025-11-19T10:12:00,late
1778,305,142,11,2025-11-19T10:28:00,present
1779,371,142,11,2025-11-19T10:13:00,present
1780,388,142,11,2025-11-19T10:14:00,late
