id,student_id,course_id,enrolled_at,status,academic_year_snapshot,is_current,semester_snapshot,final_percentage,result,attendance_exception
728,232,42,2025-09-05T00:00:00,ACTIVE,2,True,1,,,False
729,232,41,2025-09-14T00:00:00,COMPLETED,2,False,1,58.9,FAILED,False
730,232,44,2025-09-28T00:00:00,ACTIVE,2,True,1,,,False
731,232,43,2025-09-22T00:00:00,ACTIVE,2,True,1,,,False
732,233,6,2025-09-17T00:00:00,COMPLETED,5,False,1,80.2,PASSED,False
733,233,5,2025-09-11T00:00:00,COMPLETED,5,False,1,35.9,FAILED,False
734,233,7,2025-09-25T00:00:00,ACTIVE,5,True,1,,,False
735,234,6,2025-09-29T00:00:00,ACTIVE,1,True,1,,,False
736,234,5,2025-09-21T00:00:00,ACTIVE,1,True,1,,,False
737,234,7,2025-09-26T00:00:00,ACTIVE,1,True,1,,,False
738,239,4,2025-09-01T00:00:00,COMPLETED,3,False,2,93.6,PASSED,False
739,239,2,2025-09-29T00:00:00,ACTIVE,3,True,2,,,False
740,239,3,2025-09-30T00:00:00,ACTIVE,3,True,2,,,False
741,239,1,2025-09-21T00:00:00,COMPLETED,3,False,2,58.3,FAILED,False
742,240,27,2025-09-29T00:00:00,ACTIVE,1,True,1,,,False
743,240,28,2025-09-02T00:00:00,ACTIVE,1,True,1,,,False
744,240,26,2025-09-13T00:00:00,ACTIVE,1,True,1,,,False
745,240,25,2025-09-24T00:00:00,DROPPED,1,False,1,,,False
746,241,2,2025-09-25T00:00:00,ACTIVE,1,True,1,,,False
747,241,1,2025-09-29T00:00:00,COMPLETED,1,False,1,31.6,FAILED,False
748,241,4,2025-09-19T00:00:00,ACTIVE,1,True,1,,,False
749,241,3,2025-09-27T00:00:00,ACTIVE,1,True,1,,,False
750,242,33,2025-09-25T00:00:00,COMPLETED,3,False,1,38.7,FAILED,False
751,242,29,2025-09-04T00:00:00,DROPPED,3,False,1,,,False
752,242,34,2025-09-01T00:00:00,COMPLETED,3,False,1,70.1,PASSED,False
753,242,30,2025-09-26T00:00:00,COMPLETED,3,False,1,98.8,PASSED,False
754,242,31,2025-09-23T00:00:00,FAILED,3,False,1,70.7,FAILED,False
755,242,32,2025-09-21T00:00:00,ACTIVE,3,True,1,,,False
756,244,21,2025-09-26T00:00:00,ACTIVE,5,True,2,,,False
757,244,24,2025-09-05T00:00:00,COMPLETED,5,False,2,70.1,PASSED,False
758,244,23,2025-09-17T00:00:00,ACTIVE,5,True,2,,,False
759,244,22,2025-09-17T00:00:00,COMPLETED,5,False,2,37.4,FAILED,False
760,246,7,2025-09-14T00:00:00,FAILED,3,False,2,36.5,FAILED,False
761,246,24,2025-09-16T00:00:00,ACTIVE,3,True,2,,,False
762,246,50,2025-09-03T00:00:00,ACTIVE,3,True,2,,,False
763,247,44,2025-09-23T00:00:00,COMPLETED,4,False,1,99.8,PASSED,False
764,247,42,2025-09-16T00:00:00,ACTIVE,4,True,1,,,False
765,247,43,2025-09-06T00:00:00,COMPLETED,4,False,1,59.2,FAILED,False
766,247,41,2025-09-05T00:00:00,ACTIVE,4,True,1,,,False
767,248,45,2025-09-02T00:00:00,COMPLETED,1,False,2,61.9,PASSED,False
768,248,47,2025-09-18T00:00:00,ACTIVE,1,True,2,,,False
769,248,46,2025-09-20T00:00:00,COMPLETED,1,False,2,96.6,PASSED,False
770,249,14,2025-09-10T00:00:00,ACTIVE,1,True,1,,,False
771,249,16,2025-09-05T00:00:00,ACTIVE,1,True,1,,,False
772,249,17,2025-09-10T00:00:00,ACTIVE,1,True,1,,,False
773,251,3,2025-09-19T00:00:00,COMPLETED,2,False,1,39.9,FAILED,False
774,251,2,2025-09-10T00:00:00,FAILED,2,False,1,95.6,FAILED,False
775,251,1,2025-09-07T00:00:00,ACTIVE,2,True,1,,,False
776,251,4,2025-09-24T00:00:00,ACTIVE,2,True,1,,,False
777,252,12,2025-09-28T00:00:00,ACTIVE,1,True,1,,,False
778,252,10,2025-09-10T00:00:00,COMPLETED,1,False,1,63.7,PASSED,False
779,252,8,2025-09-26T00:00:00,COMPLETED,1,False,1,93.0,PASSED,False
780,253,18,2025-09-22T00:00:00,ACTIVE,2,True,1,,,False
781,253,15,2025-09-28T00:00:00,ACTIVE,2,True,1,,,False
782,253,14,2025-09-03T00:00:00,ACTIVE,2,True,1,,,False
783,253,17,2025-09-22T00:00:00,ACTIVE,2,True,1,,,False
784,253,16,2025-09-13T00:00:00,ACTIVE,2,True,1,,,False
785,255,3,2025-09-24T00:00:00,DROPPED,4,False,1,,,False
786,255,4,2025-09-03T00:00:00,ACTIVE,4,True,1,,,False
787,255,1,2025-09-19T00:00:00,COMPLETED,4,False,1,79.5,PASSED,False
788,255,2,2025-09-25T00:00:00,ACTIVE,4,True,1,,,False
789,256,47,2025-09-20T00:00:00,ACTIVE,2,True,2,,,False
790,256,45,2025-09-19T00:00:00,COMPLETED,2,False,2,83.0,PASSED,False
791,256,46,2025-09-17T00:00:00,COMPLETED,2,False,2,82.5,PASSED,False
792,257,50,2025-09-09T00:00:00,DROPPED,2,False,2,,,False
793,257,48,2025-09-08T00:00:00,ACTIVE,2,True,2,,,False
794,257,49,2025-09-27T00:00:00,ACTIVE,2,True,2,,,False
795,258,25,2025-09-16T00:00:00,COMPLETED,4,False,1,71.2,PASSED,False
796,258,27,2025-09-01T00:00:00,ACTIVE,4,True,1,,,False
797,258,26,2025-09-06T00:00:00,ACTIVE,4,True,1,,,False
798,258,28,2025-09-28T00:00:00,ACTIVE,4,True,1,,,False
799,259,16,2025-09-18T00:00:00,ACTIVE,2,True,1,,,False
800,259,14,2025-09-09T00:00:00,FAILED,2,False,1,40.1,FAILED,False
801,259,17,2025-09-05T00:00:00,ACTIVE,2,True,1,,,False
802,259,18,2025-09-14T00:00:00,ACTIVE,2,True,1,,,False
803,260,18,2025-09-01T00:00:00,ACTIVE,5,True,1,,,False
804,260,16,2025-09-10T00:00:00,ACTIVE,5,True,1,,,False
805,260,14,2025-09-11T00:00:00,ACTIVE,5,True,1,,,False
806,261,43,2025-09-07T00:00:00,ACTIVE,3,True,1,,,False
807,261,42,2025-09-20T00:00:00,ACTIVE,3,True,1,,,False
808,261,41,2025-09-25T00:00:00,COMPLETED,3,False,1,64.5,PASSED,False
809,261,44,2025-09-04T00:00:00,ACTIVE,3,True,1,,,False
810,262,17,2025-09-01T00:00:00,ACTIVE,2,True,1,,,False
811,262,18,2025-09-29T00:00:00,FAILED,2,False,1,46.4,FAILED,True
812,262,14,2025-09-19T00:00:00,COMPLETED,2,False,1,68.8,PASSED,False
813,262,15,2025-09-08T00:00:00,ACTIVE,2,True,1,,,False
814,263,27,2025-09-15T00:00:00,ACTIVE,1,True,1,,,False
815,263,28,2025-09-21T00:00:00,ACTIVE,1,True,1,,,False
816,263,26,2025-09-05T00:00:00,COMPLETED,1,False,1,84.8,PASSED,False
817,264,48,2025-09-02T00:00:00,DROPPED,3,False,1,,,True
818,264,49,2025-09-27T00:00:00,COMPLETED,3,False,1,62.5,PASSED,False
819,264,50,2025-09-21T00:00:00,ACTIVE,3,True,1,,,False
820,265,8,2025-09-27T00:00:00,COMPLETED,2,False,1,71.9,PASSED,False
821,265,11,2025-09-12T00:00:00,ACTIVE,2,True,1,,,False
822,265,10,2025-09-07T00:00:00,ACTIVE,2,True,1,,,False
823,267,35,2025-09-13T00:00:00,ACTIVE,1,True,2,,,False
824,267,36,2025-09-27T00:00:00,DROPPED,1,False,2,,,False
825,267,40,2025-09-18T00:00:00,ACTIVE,1,True,2,,,False
826,267,39,2025-09-07T00:00:00,COMPLETED,1,False,2,91.5,PASSED,False
827,267,38,2025-09-26T00:00:00,ACTIVE,1,True,2,,,False
828,269,40,2025-09-22T00:00:00,ACTIVE,1,True,2,,,False
829,269,37,2025-09-11T00:00:00,ACTIVE,1,True,2,,,False
830,269,38,2025-09-20T00:00:00,ACTIVE,1,True,2,,,False
831,269,36,2025-09-05T00:00:00,COMPLETED,1,False,2,94.0,PASSED,False
832,269,35,2025-09-01T00:00:00,ACTIVE,1,True,2,,,False
833,270,27,2025-09-29T00:00:00,COMPLETED,1,False,2,67.7,PASSED,False
834,270,12,2025-09-22T00:00:00,COMPLETED,1,False,2,77.0,PASSED,False
835,270,1,2025-09-13T00:00:00,FAILED,1,False,2,98.0,FAILED,False
836,270,44,2025-09-12T00:00:00,ACTIVE,1,True,2,,,False
837,271,1,2025-09-30T00:00:00,ACTIVE,1,True,2,,,False
838,271,2,2025-09-01T00:00:00,ACTIVE,1,True,2,,,False
839,271,3,2025-09-01T00:00:00,DROPPED,1,False,2,,,False
840,272,45,2025-09-08T00:00:00,FAILED,4,False,1,86.6,FAILED,False
841,272,47,2025-09-16T00:00:00,ACTIVE,4,True,1,,,False
842,272,46,2025-09-16T00:00:00,COMPLETED,4,False,1,32.6,FAILED,False
843,273,18,2025-09-04T00:00:00,ACTIVE,2,True,2,,,False
844,273,15,2025-09-16T00:00:00,COMPLETED,2,False,2,69.8,PASSED,False
845,273,14,2025-09-07T00:00:00,ACTIVE,2,True,2,,,False
846,273,16,2025-09-22T00:00:00,COMPLETED,2,False,2,69.6,PASSED,False
847,273,17,2025-09-06T00:00:00,ACTIVE,2,True,2,,,False
848,274,34,2025-09-28T00:00:00,COMPLETED,2,False,2,95.3,PASSED,False
849,274,29,2025-09-26T00:00:00,COMPLETED,2,False,2,66.6,PASSED,False
850,274,30,2025-09-01T00:00:00,COMPLETED,2,False,2,89.3,PASSED,False
851,274,32,2025-09-23T00:00:00,ACTIVE,2,True,2,,,False
852,275,47,2025-09-14T00:00:00,ACTIVE,1,True,1,,,False
853,275,46,2025-09-21T00:00:00,ACTIVE,1,True,1,,,False
854,275,45,2025-09-11T00:00:00,ACTIVE,1,True,1,,,False
855,276,43,2025-09-12T00:00:00,ACTIVE,1,True,2,,,False
856,276,41,2025-09-24T00:00:00,FAILED,1,False,2,33.0,FAILED,False
857,276,42,2025-09-09T00:00:00,ACTIVE,1,True,2,,,False
858,276,44,2025-09-18T00:00:00,ACTIVE,1,True,2,,,False
859,277,44,2025-09-03T00:00:00,ACTIVE,2,True,1,,,False
860,277,41,2025-09-26T00:00:00,ACTIVE,2,True,1,,,False
861,277,42,2025-09-23T00:00:00,COMPLETED,2,False,1,81.6,PASSED,False
862,278,48,2025-09-11T00:00:00,ACTIVE,2,True,1,,,False
863,278,50,2025-09-04T00:00:00,FAILED,2,False,1,73.8,FAILED,False
864,278,49,2025-09-14T00:00:00,ACTIVE,2,True,1,,,False
865,279,43,2025-09-08T00:00:00,DROPPED,4,False,2,,,False
866,279,41,2025-09-27T00:00:00,FAILED,4,False,2,88.3,FAILED,False
867,279,44,2025-09-26T00:00:00,ACTIVE,4,True,2,,,False
868,279,42,2025-09-20T00:00:00,FAILED,4,False,2,35.1,FAILED,False
869,280,7,2025-09-03T00:00:00,ACTIVE,1,True,2,,,False
870,280,6,2025-09-13T00:00:00,COMPLETED,1,False,2,94.2,PASSED,False
871,280,5,2025-09-28T00:00:00,ACTIVE,1,True,2,,,False
872,281,1,2025-09-21T00:00:00,FAILED,2,False,2,51.1,FAILED,False
873,281,2,2025-09-02T00:00:00,FAILED,2,False,2,37.1,FAILED,False
874,281,4,2025-09-13T00:00:00,COMPLETED,2,False,2,50.6,FAILED,False
875,282,15,2025-09-29T00:00:00,COMPLETED,4,False,2,85.7,PASSED,False
876,282,49,2025-09-04T00:00:00,ACTIVE,4,True,2,,,False
877,282,27,2025-09-22T00:00:00,ACTIVE,4,True,2,,,False
878,283,12,2025-09-20T00:00:00,ACTIVE,3,True,2,,,False
879,283,10,2025-09-19T00:00:00,ACTIVE,3,True,2,,,False
880,283,9,2025-09-19T00:00:00,COMPLETED,3,False,2,43.6,FAILED,False
881,283,8,2025-09-17T00:00:00,ACTIVE,3,True,2,,,False
882,283,13,2025-09-14T00:00:00,DROPPED,3,False,2,,,False
883,283,11,2025-09-06T00:00:00,COMPLETED,3,False,2,73.5,PASSED,False
884,284,9,2025-09-20T00:00:00,COMPLETED,4,False,1,62.9,PASSED,False
885,284,4,2025-09-12T00:00:00,ACTIVE,4,True,1,,,False
886,284,3,2025-09-22T00:00:00,FAILED,4,False,1,66.2,FAILED,False
887,284,20,2025-09-17T00:00:00,FAILED,4,False,1,34.0,FAILED,False
888,286,28,2025-09-07T00:00:00,ACTIVE,4,True,1,,,False
889,286,26,2025-09-03T00:00:00,COMPLETED,4,False,1,44.1,FAILED,False
890,286,25,2025-09-23T00:00:00,COMPLETED,4,False,1,76.8,PASSED,False
891,287,43,2025-09-14T00:00:00,ACTIVE,3,True,1,,,False
892,287,44,2025-09-04T00:00:00,ACTIVE,3,True,1,,,False
893,287,42,2025-09-26T00:00:00,ACTIVE,3,True,1,,,False
894,287,41,2025-09-16T00:00:00,ACTIVE,3,True,1,,,False
895,290,40,2025-09-15T00:00:00,ACTIVE,3,True,1,,,False
896,290,36,2025-09-08T00:00:00,ACTIVE,3,True,1,,,False
897,290,39,2025-09-25T00:00:00,ACTIVE,3,True,1,,,False
898,292,17,2025-09-27T00:00:00,ACTIVE,2,True,2,,,False
899,292,15,2025-09-12T00:00:00,DROPPED,2,False,2,,,True
900,292,18,2025-09-12T00:00:00,ACTIVE,2,True,2,,,False
901,292,14,2025-09-04T00:00:00,DROPPED,2,False,2,,,False
902,293,20,2025-09-07T00:00:00,ACTIVE,3,True,1,,,False
903,293,23,2025-09-08T00:00:00,ACTIVE,3,True,1,,,False
904,293,21,2025-09-24T00:00:00,ACTIVE,3,True,1,,,False
905,293,19,2025-09-28T00:00:00,ACTIVE,3,True,1,,,False
906,293,22,2025-09-06T00:00:00,ACTIVE,3,True,1,,,False
907,293,24,2025-09-09T00:00:00,COMPLETED,3,False,1,42.3,FAILED,False
908,294,50,2025-09-21T00:00:00,ACTIVE,4,True,2,,,False
909,294,48,2025-09-30T00:00:00,COMPLETED,4,False,2,37.8,FAILED,False
910,294,49,2025-09-12T00:00:00,COMPLETED,4,False,2,61.9,PASSED,False
911,295,12,2025-09-03T00:00:00,ACTIVE,3,True,2,,,False
912,295,13,2025-09-29T00:00:00,ACTIVE,3,True,2,,,False
913,295,11,2025-09-07T00:00:00,COMPLETED,3,False,2,85.6,PASSED,False
914,295,10,2025-09-23T00:00:00,ACTIVE,3,True,2,,,False
915,296,26,2025-09-26T00:00:00,ACTIVE,3,True,2,,,False
916,296,25,2025-09-08T00:00:00,DROPPED,3,False,2,,,False
917,296,27,2025-09-26T00:00:00,ACTIVE,3,True,2,,,False
918,296,28,2025-09-17T00:00:00,COMPLETED,3,False,2,38.9,FAILED,False
919,297,5,2025-09-26T00:00:00,DROPPED,4,False,1,,,False
920,297,7,2025-09-03T00:00:00,ACTIVE,4,True,1,,,False
921,297,6,2025-09-13T00:00:00,ACTIVE,4,True,1,,,False
922,298,6,2025-09-11T00:00:00,ACTIVE,4,True,1,,,False
923,298,7,2025-09-17T00:00:00,ACTIVE,4,True,1,,,False
924,298,5,2025-09-23T00:00:00,ACTIVE,4,True,1,,,False
925,299,10,2025-09-07T00:00:00,COMPLETED,4,False,2,45.4,FAILED,False
926,299,12,2025-09-08T00:00:00,ACTIVE,4,True,2,,,False
927,299,11,2025-09-10T00:00:00,ACTIVE,4,True,2,,,False
928,299,13,2025-09-13T00:00:00,DROPPED,4,False,2,,,False
929,299,8,2025-09-12T00:00:00,COMPLETED,4,False,2,95.5,PASSED,False
930,299,9,2025-09-25T00:00:00,COMPLETED,4,False,2,35.9,FAILED,False
931,300,3,2025-09-17T00:00:00,ACTIVE,5,True,1,,,False
932,300,1,2025-09-15T00:00:00,COMPLETED,5,False,1,59.8,FAILED,False
933,300,4,2025-09-12T00:00:00,ACTIVE,5,True,1,,,False
934,300,2,2025-09-11T00:00:00,ACTIVE,5,True,1,,,False
935,301,9,2025-09-09T00:00:00,ACTIVE,1,True,1,,,False
936,301,11,2025-09-03T00:00:00,FAILED,1,False,1,55.1,FAILED,False
937,301,13,2025-09-17T00:00:00,ACTIVE,1,True,1,,,False
938,302,43,2025-09-04T00:00:00,ACTIVE,3,True,2,,,False
939,302,41,2025-09-02T00:00:00,ACTIVE,3,True,2,,,False
940,302,44,2025-09-11T00:00:00,ACTIVE,3,True,2,,,False
941,303,17,2025-09-10T00:00:00,COMPLETED,2,False,1,30.6,FAILED,False
942,303,20,2025-09-13T00:00:00,COMPLETED,2,False,1,54.3,FAILED,False
943,303,22,2025-09-25T00:00:00,COMPLETED,2,False,1,87.5,PASSED,False
944,303,48,2025-09-16T00:00:00,ACTIVE,2,True,1,,,False
945,304,44,2025-09-24T00:00:00,ACTIVE,1,True,1,,,False
946,304,41,2025-09-16T00:00:00,ACTIVE,1,True,1,,,False
947,304,43,2025-09-19T00:00:00,ACTIVE,1,True,1,,,False
948,305,24,2025-09-14T00:00:00,ACTIVE,4,True,2,,,False
949,305,22,2025-09-07T00:00:00,COMPLETED,4,False,2,78.9,PASSED,False
950,305,21,2025-09-28T00:00:00,ACTIVE,4,True,2,,,False
951,305,19,2025-09-12T00:00:00,ACTIVE,4,True,2,,,False
952,305,20,2025-09-28T00:00:00,ACTIVE,4,True,2,,,False
953,305,23,2025-09-24T00:00:00,ACTIVE,4,True,2,,,True
954,306,31,2025-09-25T00:00:00,ACTIVE,1,True,1,,,False
955,306,30,2025-09-18T00:00:00,DROPPED,1,False,1,,,False
956,306,32,2025-09-19T00:00:00,COMPLETED,1,False,1,71.1,PASSED,False
957,306,33,2025-09-30T00:00:00,DROPPED,1,False,1,,,False
958,306,34,2025-09-11T00:00:00,ACTIVE,1,True,1,,,False
959,307,18,2025-09-03T00:00:00,ACTIVE,3,True,2,,,False
960,307,17,2025-09-07T00:00:00,ACTIVE,3,True,2,,,False
961,307,15,2025-09-11T00:00:00,ACTIVE,3,True,2,,,False
962,307,14,2025-09-29T00:00:00,COMPLETED,3,False,2,61.6,PASSED,False
963,307,16,2025-09-06T00:00:00,ACTIVE,3,True,2,,,False
964,309,35,2025-09-06T00:00:00,ACTIVE,3,True,1,,,False
965,309,39,2025-09-30T00:00:00,ACTIVE,3,True,1,,,False
966,309,38,2025-09-10T00:00:00,ACTIVE,3,True,1,,,False
967,309,40,2025-09-17T00:00:00,COMPLETED,3,False,1,50.4,FAILED,False
968,310,3,2025-09-06T00:00:00,ACTIVE,1,True,2,,,False
969,310,4,2025-09-30T00:00:00,ACTIVE,1,True,2,,,False
970,310,1,2025-09-06T00:00:00,ACTIVE,1,True,2,,,False
971,311,28,2025-09-13T00:00:00,ACTIVE,2,True,2,,,False
972,311,26,2025-09-05T00:00:00,COMPLETED,2,False,2,90.6,PASSED,False
973,311,25,2025-09-27T00:00:00,FAILED,2,False,2,51.7,FAILED,False
974,312,9,2025-09-09T00:00:00,DROPPED,1,False,2,,,False
975,312,12,2025-09-15T00:00:00,COMPLETED,1,False,2,99.4,PASSED,False
976,312,10,2025-09-13T00:00:00,ACTIVE,1,True,2,,,False
977,312,11,2025-09-11T00:00:00,COMPLETED,1,False,2,47.3,FAILED,False
978,312,8,2025-09-29T00:00:00,ACTIVE,1,True,2,,,False
979,312,13,2025-09-15T00:00:00,ACTIVE,1,True,2,,,False
980,313,3,2025-09-27T00:00:00,COMPLETED,2,False,2,54.3,FAILED,False
981,313,4,2025-09-10T00:00:00,ACTIVE,2,True,2,,,False
982,313,2,2025-09-28T00:00:00,FAILED,2,False,2,87.6,FAILED,False
983,314,47,2025-09-13T00:00:00,ACTIVE,2,True,1,,,False
984,314,12,2025-09-29T00:00:00,COMPLETED,2,False,1,33.1,FAILED,False
985,314,16,2025-09-21T00:00:00,COMPLETED,2,False,1,49.2,FAILED,False
986,314,40,2025-09-03T00:00:00,FAILED,2,False,1,76.7,FAILED,False
987,315,11,2025-09-04T00:00:00,COMPLETED,5,False,1,35.4,FAILED,False
988,315,13,2025-09-14T00:00:00,COMPLETED,5,False,1,84.6,PASSED,False
989,315,8,2025-09-09T00:00:00,ACTIVE,5,True,1,,,False
990,315,9,2025-09-02T00:00:00,ACTIVE,5,True,1,,,False
991,317,7,2025-09-11T00:00:00,ACTIVE,4,True,2,,,False
992,317,6,2025-09-13T00:00:00,COMPLETED,4,False,2,89.9,PASSED,False
993,317,5,2025-09-09T00:00:00,ACTIVE,4,True,2,,,False
994,318,6,2025-09-03T00:00:00,COMPLETED,4,False,1,62.3,PASSED,False
995,318,7,2025-09-08T00:00:00,ACTIVE,4,True,1,,,False
996,318,5,2025-09-15T00:00:00,ACTIVE,4,True,1,,,False
997,319,48,2025-09-06T00:00:00,COMPLETED,4,False,2,72.5,PASSED,False
998,319,50,2025-09-18T00:00:00,ACTIVE,4,True,2,,,False
999,319,49,2025-09-06T00:00:00,ACTIVE,4,True,2,,,False
1000,320,7,2025-09-15T00:00:00,ACTIVE,1,True,2,,,False
1001,320,6,2025-09-07T00:00:00,DROPPED,1,False,2,,,False
1002,320,5,2025-09-18T00:00:00,COMPLETED,1,False,2,92.5,PASSED,False
1003,321,13,2025-09-13T00:00:00,ACTIVE,4,True,2,,,False
1004,321,12,2025-09-15T00:00:00,ACTIVE,4,True,2,,,False
1005,321,8,2025-09-01T00:00:00,ACTIVE,4,True,2,,,False
1006,322,15,2025-09-01T00:00:00,COMPLETED,6,False,1,44.0,FAILED,False
1007,322,18,2025-09-11T00:00:00,COMPLETED,6,False,1,99.3,PASSED,False
1008,322,17,2025-09-22T00:00:00,ACTIVE,6,True,1,,,False
1009,322,14,2025-09-08T00:00:00,ACTIVE,6,True,1,,,False
1010,324,34,2025-09-02T00:00:00,ACTIVE,3,True,1,,,False
1011,324,30,2025-09-11T00:00:00,COMPLETED,3,False,1,37.5,FAILED,False
1012,324,33,2025-09-20T00:00:00,COMPLETED,3,False,1,73.9,PASSED,False
1013,325,11,2025-09-11T00:00:00,ACTIVE,4,True,2,,,False
1014,325,8,2025-09-13T00:00:00,ACTIVE,4,True,2,,,False
1015,325,9,2025-09-01T00:00:00,ACTIVE,4,True,2,,,False
1016,325,12,2025-09-15T00:00:00,DROPPED,4,False,2,,,False
1017,325,10,2025-09-22T00:00:00,ACTIVE,4,True,2,,,False
1018,325,13,2025-09-12T00:00:00,COMPLETED,4,False,2,75.5,PASSED,False
1019,326,14,2025-09-20T00:00:00,COMPLETED,3,False,1,97.1,PASSED,False
1020,326,20,2025-09-21T00:00:00,ACTIVE,3,True,1,,,False
1021,326,50,2025-09-22T00:00:00,ACTIVE,3,True,1,,,False
1022,326,27,2025-09-25T00:00:00,ACTIVE,3,True,1,,,False
1023,327,42,2025-09-01T00:00:00,COMPLETED,4,False,2,34.7,FAILED,False
1024,327,43,2025-09-13T00:00:00,COMPLETED,4,False,2,71.0,PASSED,False
1025,327,44,2025-09-17T00:00:00,COMPLETED,4,False,2,81.9,PASSED,False
1026,327,41,2025-09-01T00:00:00,ACTIVE,4,True,2,,,False
1027,328,3,2025-09-25T00:00:00,ACTIVE,1,True,2,,,False
1028,328,1,2025-09-03T00:00:00,DROPPED,1,False,2,,,False
1029,328,2,2025-09-10T00:00:00,COMPLETED,1,False,2,56.2,FAILED,False
1030,329,26,2025-09-30T00:00:00,ACTIVE,4,True,2,,,False
1031,329,27,2025-09-15T00:00:00,DROPPED,4,False,2,,,False
1032,329,25,2025-09-09T00:00:00,COMPLETED,4,False,2,53.0,FAILED,False
1033,329,28,2025-09-26T00:00:00,ACTIVE,4,True,2,,,False
1034,330,34,2025-09-18T00:00:00,COMPLETED,4,False,1,47.0,FAILED,False
1035,330,31,2025-09-08T00:00:00,COMPLETED,4,False,1,94.2,PASSED,False
1036,330,29,2025-09-08T00:00:00,COMPLETED,4,False,1,78.7,PASSED,False
1037,330,32,2025-09-13T00:00:00,ACTIVE,4,True,1,,,False
1038,330,30,2025-09-06T00:00:00,ACTIVE,4,True,1,,,False
1039,330,33,2025-09-28T00:00:00,FAILED,4,False,1,30.4,FAILED,False
1040,332,29,2025-09-03T00:00:00,ACTIVE,1,True,1,,,False
1041,332,30,2025-09-18T00:00:00,ACTIVE,1,True,1,,,False
1042,332,33,2025-09-30T00:00:00,ACTIVE,1,True,1,,,False
1043,332,34,2025-09-17T00:00:00,ACTIVE,1,True,1,,,False
1044,333,10,2025-09-10T00:00:00,COMPLETED,3,False,2,72.4,PASSED,False
1045,333,9,2025-09-21T00:00:00,FAILED,3,False,2,61.4,FAILED,False
1046,333,12,2025-09-28T00:00:00,ACTIVE,3,True,2,,,False
1047,333,8,2025-09-03T00:00:00,ACTIVE,3,True,2,,,False
1048,333,11,2025-09-12T00:00:00,ACTIVE,3,True,2,,,False
1049,333,13,2025-09-15T00:00:00,FAILED,3,False,2,41.7,FAILED,False
1050,334,17,2025-09-03T00:00:00,COMPLETED,2,False,2,59.9,FAILED,False
1051,334,15,2025-09-30T00:00:00,ACTIVE,2,True,2,,,False
1052,334,18,2025-09-18T00:00:00,COMPLETED,2,False,2,67.6,PASSED,False
1053,334,14,2025-09-15T00:00:00,FAILED,2,False,2,48.0,FAILED,False
1054,334,16,2025-09-18T00:00:00,COMPLETED,2,False,2,49.8,FAILED,False
1055,335,27,2025-09-30T00:00:00,FAILED,3,False,1,43.7,FAILED,False
1056,335,25,2025-09-01T00:00:00,ACTIVE,3,True,1,,,False
1057,335,26,2025-09-12T00:00:00,COMPLETED,3,False,1,81.1,PASSED,False
1058,337,44,2025-09-16T00:00:00,ACTIVE,3,True,1,,,False
1059,337,43,2025-09-03T00:00:00,COMPLETED,3,False,1,99.1,PASSED,False
1060,337,42,2025-09-30T00:00:00,COMPLETED,3,False,1,32.7,FAILED,False
1061,337,41,2025-09-06T00:00:00,COMPLETED,3,False,1,95.2,PASSED,False
1062,339,49,2025-09-30T00:00:00,COMPLETED,4,False,2,75.6,PASSED,False
1063,339,50,2025-09-08T00:00:00,ACTIVE,4,True,2,,,False
1064,339,17,2025-09-02T00:00:00,ACTIVE,4,True,2,,,False
1065,339,28,2025-09-12T00:00:00,DROPPED,4,False,2,,,False
1066,340,24,2025-09-22T00:00:00,FAILED,5,False,2,72.4,FAILED,False
1067,340,20,2025-09-08T00:00:00,ACTIVE,5,True,2,,,False
1068,340,21,2025-09-22T00:00:00,ACTIVE,5,True,2,,,False
1069,341,48,2025-09-13T00:00:00,ACTIVE,1,True,1,,,False
1070,341,50,2025-09-03T00:00:00,COMPLETED,1,False,1,98.2,PASSED,False
1071,341,49,2025-09-14T00:00:00,COMPLETED,1,False,1,43.2,FAILED,False
1072,342,6,2025-09-19T00:00:00,ACTIVE,3,True,1,,,False
1073,342,7,2025-09-14T00:00:00,ACTIVE,3,True,1,,,False
1074,342,5,2025-09-28T00:00:00,COMPLETED,3,False,1,94.7,PASSED,False
1075,344,45,2025-09-13T00:00:00,COMPLETED,4,False,2,95.1,PASSED,False
1076,344,46,2025-09-01T00:00:00,ACTIVE,4,True,2,,,False
1077,344,47,2025-09-27T00:00:00,ACTIVE,4,True,2,,,False
1078,345,45,2025-09-21T00:00:00,ACTIVE,3,True,2,,,False
1079,345,46,2025-09-14T00:00:00,ACTIVE,3,True,2,,,False
1080,345,47,2025-09-12T00:00:00,ACTIVE,3,True,2,,,False
1081,346,5,2025-09-04T00:00:00,COMPLETED,2,False,1,65.2,PASSED,False
1082,346,6,2025-09-06T00:00:00,FAILED,2,False,1,87.0,FAILED,False
1083,346,7,2025-09-26T00:00:00,COMPLETED,2,False,1,82.5,PASSED,False
1084,347,17,2025-09-06T00:00:00,COMPLETED,3,False,2,90.8,PASSED,False
1085,347,18,2025-09-03T00:00:00,ACTIVE,3,True,2,,,False
1086,347,16,2025-09-09T00:00:00,ACTIVE,3,True,2,,,False
1087,347,14,2025-09-01T00:00:00,ACTIVE,3,True,2,,,False
1088,348,11,2025-09-22T00:00:00,ACTIVE,1,True,2,,,False
